Scenario index,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,Event flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
4,299,2025,4,15,2,30,105,150,15,8599.01000000,247.17000000,0.00000000,8351.84000000,0,0.00000000,8351.84000000,0.00000000,8599.01000000,0.00000000,0.00000000,8599.01000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,300,2025,4,15,2,45,105,165,15,8595.35000000,253.64000000,0.00000000,8341.72000000,0,0.00000000,8341.72000000,0.00000000,8595.36000000,0.00000000,0.01000000,8595.36000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,301,2025,4,15,3,0,105,180,15,8591.70000000,260.11000000,0.00000000,8331.59000000,0,0.00000000,8331.59000000,0.00000000,8591.70000000,0.00000000,0.00000000,8591.70000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,302,2025,4,15,3,15,105,195,15,8604.21000000,266.90000000,0.00000000,8337.31000000,0,0.00000000,8337.31000000,0.00000000,8604.21000000,0.00000000,0.00000000,8604.21000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,303,2025,4,15,3,30,105,210,15,8616.72000000,273.69000000,0.00000000,8343.03000000,0,0.00000000,8343.03000000,0.00000000,8616.72000000,0.00000000,0.00000000,8616.72000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,304,2025,4,15,3,45,105,225,15,8629.22000000,280.47000000,0.00000000,8348.75000000,0,0.00000000,8348.75000000,0.00000000,8629.22000000,0.00000000,0.00000000,8629.22000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,305,2025,4,15,4,0,105,240,15,8641.73000000,287.26000000,0.00000000,8354.47000000,0,0.00000000,8354.47000000,0.00000000,8641.73000000,0.00000000,0.00000000,8641.73000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,306,2025,4,15,4,15,105,255,15,8671.58000000,294.02000000,0.00000000,8377.56000000,0,0.00000000,8377.56000000,0.00000000,8671.58000000,0.00000000,0.00000000,8671.58000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,307,2025,4,15,4,30,105,270,15,8701.43000000,300.77000000,0.00000000,8400.66000000,0,0.00000000,8400.66000000,0.00000000,8701.43000000,0.00000000,0.00000000,8701.43000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,308,2025,4,15,4,45,105,285,15,8731.28000000,307.53000000,0.00000000,8423.75000000,0,0.00000000,8423.75000000,0.00000000,8731.28000000,0.00000000,0.00000000,8731.28000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,309,2025,4,15,5,0,105,300,15,8761.13000000,314.29000000,0.00000000,8446.84000000,0,0.00000000,8446.84000000,0.00000000,8761.13000000,0.00000000,0.00000000,8761.13000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,310,2025,4,15,5,15,105,315,15,8805.17000000,320.67000000,25.09000000,8459.40000000,0,0.00000000,8459.40000000,0.00000000,8805.16000000,0.01000000,0.00000000,8805.17000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,311,2025,4,15,5,30,105,330,15,8849.20000000,327.06000000,50.19000000,8471.95000000,0,0.00000000,8471.95000000,0.00000000,8849.20000000,0.00000000,0.00000000,8849.20000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,312,2025,4,15,5,45,105,345,15,8893.24000000,333.44000000,75.28000000,8484.51000000,0,0.00000000,8484.51000000,0.00000000,8893.23000000,0.01000000,0.00000000,8893.24000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,313,2025,4,15,6,0,105,360,15,8937.27000000,339.82000000,100.38000000,8497.07000000,0,0.00000000,8497.07000000,0.00000000,8937.27000000,0.00000000,0.00000000,8937.27000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,314,2025,4,15,6,15,105,375,15,8986.87000000,345.50000000,204.01000000,8437.36000000,0,0.00000000,8437.36000000,0.00000000,8986.87000000,0.00000000,0.00000000,8986.87000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,315,2025,4,15,6,30,105,390,15,9036.47000000,351.18000000,307.63000000,8377.65000000,0,0.00000000,8377.65000000,0.00000000,9036.46000000,0.01000000,0.00000000,9036.47000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,316,2025,4,15,6,45,105,405,15,9086.06000000,356.86000000,411.26000000,8317.94000000,0,0.00000000,8317.94000000,0.00000000,9086.06000000,0.00000000,0.00000000,9086.06000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,317,2025,4,15,7,0,105,420,15,9135.66000000,362.54000000,514.89000000,8258.23000000,0,0.00000000,8258.23000000,0.00000000,9135.66000000,0.00000000,0.00000000,9135.66000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,318,2025,4,15,7,15,105,435,15,9177.40000000,367.24000000,633.14000000,8177.02000000,0,0.00000000,8177.02000000,0.00000000,9177.40000000,0.00000000,0.00000000,9177.40000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,319,2025,4,15,7,30,105,450,15,9219.14000000,371.93000000,751.38000000,8095.82000000,0,0.00000000,8095.82000000,0.00000000,9219.13000000,0.01000000,0.00000000,9219.14000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,320,2025,4,15,7,45,105,465,15,9260.87000000,376.62000000,869.63000000,8014.62000000,0,0.00000000,8014.62000000,0.00000000,9260.87000000,0.00000000,0.00000000,9260.87000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,321,2025,4,15,8,0,105,480,15,9302.61000000,381.32000000,987.88000000,7933.41000000,0,0.00000000,7933.41000000,0.00000000,9302.61000000,0.00000000,0.00000000,9302.61000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,322,2025,4,15,8,15,105,495,15,9323.50000000,384.81000000,1106.26000000,7832.43000000,0,0.00000000,7832.43000000,0.00000000,9323.50000000,0.00000000,0.00000000,9323.50000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,323,2025,4,15,8,30,105,510,15,9344.39000000,388.31000000,1224.64000000,7731.44000000,0,0.00000000,7731.44000000,0.00000000,9344.39000000,0.00000000,0.00000000,9344.39000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,324,2025,4,15,8,45,105,525,15,9365.28000000,391.81000000,1343.02000000,7630.45000000,0,0.00000000,7630.45000000,0.00000000,9365.28000000,0.00000000,0.00000000,9365.28000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,325,2025,4,15,9,0,105,540,15,9386.17000000,395.30000000,1461.40000000,7529.47000000,0,0.00000000,7529.47000000,0.00000000,9386.17000000,0.00000000,0.00000000,9386.17000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,326,2025,4,15,9,15,105,555,15,9381.57000000,397.44000000,1582.94000000,7401.19000000,0,0.00000000,7401.19000000,0.00000000,9381.57000000,0.00000000,0.00000000,9381.57000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,327,2025,4,15,9,30,105,570,15,9376.97000000,399.59000000,1704.47000000,7272.91000000,0,0.00000000,7272.91000000,0.00000000,9376.97000000,0.00000000,0.00000000,9376.97000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,328,2025,4,15,9,45,105,585,15,9372.36000000,401.73000000,1826.01000000,7144.63000000,0,0.00000000,7144.63000000,0.00000000,9372.37000000,0.00000000,0.01000000,9372.37000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,329,2025,4,15,10,0,105,600,15,9367.76000000,403.87000000,1947.54000000,7016.35000000,0,0.00000000,7016.35000000,0.00000000,9367.76000000,0.00000000,0.00000000,9367.76000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,330,2025,4,15,10,15,105,615,15,9344.72000000,404.60000000,2039.98000000,6900.14000000,0,0.00000000,6900.14000000,0.00000000,9344.72000000,0.00000000,0.00000000,9344.72000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,331,2025,4,15,10,30,105,630,15,9321.68000000,405.33000000,2132.43000000,6783.93000000,0,0.00000000,6783.93000000,0.00000000,9321.69000000,0.00000000,0.01000000,9321.69000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,332,2025,4,15,10,45,105,645,15,9298.64000000,406.06000000,2224.87000000,6667.71000000,0,0.00000000,6667.71000000,0.00000000,9298.64000000,0.00000000,0.00000000,9298.64000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,333,2025,4,15,11,0,105,660,15,9275.60000000,406.79000000,2317.31000000,7390.83000000,0,839.33000000,6551.50000000,0.00000000,9275.60000000,0.00000000,0.00000000,9275.60000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,334,2025,4,15,11,15,105,675,15,9247.56000000,406.13000000,2334.24000000,7350.74000000,0,843.56000000,6507.18000000,0.00000000,9247.55000000,0.01000000,0.00000000,9247.56000000,0.00000000,2,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,335,2025,4,15,11,30,105,690,15,9219.51000000,405.47000000,2351.18000000,7310.66000000,0,847.80000000,6462.86000000,0.00000000,9219.51000000,0.00000000,0.00000000,9219.51000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,336,2025,4,15,11,45,105,705,15,9191.47000000,404.81000000,2368.12000000,7270.58000000,0,852.03000000,6418.55000000,0.00000000,9191.48000000,0.00000000,0.01000000,9191.48000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,337,2025,4,15,12,0,105,720,15,9163.43000000,404.15000000,2385.05000000,7230.49000000,0,856.26000000,6374.23000000,0.00000000,9163.43000000,0.00000000,0.00000000,9163.43000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,338,2025,4,15,12,15,105,735,15,9141.57000000,402.21000000,2332.80000000,7249.76000000,0,843.20000000,6406.56000000,0.00000000,9141.57000000,0.00000000,0.00000000,9141.57000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,339,2025,4,15,12,30,105,750,15,9119.70000000,400.26000000,2280.55000000,7269.03000000,0,830.14000000,6438.89000000,0.00000000,9119.70000000,0.00000000,0.00000000,9119.70000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,340,2025,4,15,12,45,105,765,15,9097.84000000,398.32000000,2228.29000000,7288.30000000,0,817.07000000,6471.23000000,0.00000000,9097.84000000,0.00000000,0.00000000,9097.84000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,341,2025,4,15,13,0,105,780,15,9075.98000000,396.38000000,2176.04000000,7307.57000000,0,804.01000000,6503.56000000,0.00000000,9075.98000000,0.00000000,0.00000000,9075.98000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,342,2025,4,15,13,15,105,795,15,9065.66000000,393.33000000,1738.24000000,7628.64000000,0,694.56000000,6934.08000000,0.00000000,9065.65000000,0.01000000,0.00000000,9065.66000000,0.00000000,2,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,343,2025,4,15,13,30,105,810,15,9055.33000000,390.29000000,1379.74000000,7890.24000000,0,604.93000000,7285.31000000,0.00000000,9055.34000000,0.00000000,0.01000000,9055.34000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,344,2025,4,15,13,45,105,825,15,9045.01000000,387.25000000,1137.82000000,8064.40000000,0,544.45000000,7519.95000000,0.00000000,9045.02000000,0.00000000,0.01000000,9045.02000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,345,2025,4,15,14,0,105,840,15,9034.69000000,384.20000000,1029.20000000,8138.59000000,0,517.30000000,7621.29000000,0.00000000,9034.69000000,0.00000000,0.00000000,9034.69000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,346,2025,4,15,14,15,105,855,15,9038.70000000,380.30000000,1042.13000000,8136.80000000,0,520.53000000,7616.27000000,0.00000000,9038.70000000,0.00000000,0.00000000,9038.70000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,347,2025,4,15,14,30,105,870,15,9042.70000000,376.39000000,1156.41000000,8059.00000000,0,549.10000000,7509.90000000,0.00000000,9042.70000000,0.00000000,0.00000000,9042.70000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,348,2025,4,15,14,45,105,885,15,9046.71000000,372.49000000,1331.53000000,7935.57000000,0,592.88000000,7342.69000000,0.00000000,9046.71000000,0.00000000,0.00000000,9046.71000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,349,2025,4,15,15,0,105,900,15,9050.72000000,368.59000000,1520.95000000,7801.42000000,0,640.24000000,7161.18000000,0.00000000,9050.72000000,0.00000000,0.00000000,9050.72000000,0.00000000,1,5,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,350,2025,4,15,15,15,105,915,15,9073.70000000,364.12000000,1403.72000000,7305.86000000,0,0.00000000,7305.86000000,0.00000000,9073.70000000,0.00000000,0.00000000,9073.70000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,351,2025,4,15,15,30,105,930,15,9096.68000000,359.65000000,1286.49000000,7450.54000000,0,0.00000000,7450.54000000,0.00000000,9096.68000000,0.00000000,0.00000000,9096.68000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,352,2025,4,15,15,45,105,945,15,9119.66000000,355.19000000,1169.25000000,7595.22000000,0,0.00000000,7595.22000000,0.00000000,9119.66000000,0.00000000,0.00000000,9119.66000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,353,2025,4,15,16,0,105,960,15,9142.64000000,350.72000000,1052.02000000,7739.90000000,0,0.00000000,7739.90000000,0.00000000,9142.64000000,0.00000000,0.00000000,9142.64000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,354,2025,4,15,16,15,105,975,15,9189.15000000,346.00000000,917.74000000,7925.41000000,0,0.00000000,7925.41000000,0.00000000,9189.15000000,0.00000000,0.00000000,9189.15000000,0.00000000,1,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,355,2025,4,15,16,30,105,990,15,9235.66000000,341.27000000,783.45000000,8110.93000000,0,0.00000000,8110.93000000,0.00000000,9235.65000000,0.01000000,0.00000000,9235.66000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,356,2025,4,15,16,45,105,1005,15,9282.17000000,336.55000000,649.17000000,8296.44000000,0,0.00000000,8296.44000000,0.00000000,9282.16000000,0.01000000,0.00000000,9282.17000000,0.00000000,2,1,2,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,357,2025,4,15,17,0,105,1020,15,9328.68000000,331.83000000,514.89000000,8481.96000000,0,0.00000000,8481.96000000,0.00000000,9328.68000000,0.00000000,0.00000000,9328.68000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,358,2025,4,15,17,15,105,1035,15,9480.91000000,327.17000000,409.73000000,8744.01000000,0,0.00000000,8744.01000000,0.00000000,9480.91000000,0.00000000,0.00000000,9480.91000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,359,2025,4,15,17,30,105,1050,15,9633.15000000,322.51000000,304.57000000,9006.06000000,0,0.00000000,9006.06000000,0.00000000,9633.14000000,0.01000000,0.00000000,9633.15000000,0.00000000,2,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,360,2025,4,15,17,45,105,1065,15,9785.38000000,317.86000000,199.42000000,9268.10000000,0,0.00000000,9268.10000000,0.00000000,9785.38000000,0.00000000,0.00000000,9785.38000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,361,2025,4,15,18,0,105,1080,15,9937.61000000,313.20000000,94.26000000,9530.15000000,0,0.00000000,9530.15000000,0.00000000,9937.61000000,0.00000000,0.00000000,9937.61000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,362,2025,4,15,18,15,105,1095,15,10085.32000000,308.91000000,70.70000000,9705.72000000,0,0.00000000,9705.72000000,0.00000000,10085.33000000,0.00000000,0.01000000,10085.33000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,363,2025,4,15,18,30,105,1110,15,10233.03000000,304.62000000,47.13000000,9881.28000000,0,0.00000000,9881.28000000,0.00000000,10233.03000000,0.00000000,0.00000000,10233.03000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,364,2025,4,15,18,45,105,1125,15,10380.74000000,300.33000000,23.57000000,9936.00000000,0,0.00000000,10056.85000000,0.00000000,10259.90000000,120.84000000,0.00000000,10380.74000000,0.00000000,2,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,365,2025,4,15,19,0,105,1140,15,10528.45000000,296.04000000,0.00000000,9032.41000000,1200,0.00000000,10232.41000000,0.00000000,10528.45000000,0.00000000,0.00000000,10528.45000000,0.00000000,1,6,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,366,2025,4,15,19,15,105,1155,15,9853.42000000,292.38000000,0.00000000,8361.04000000,1200,0.00000000,9561.04000000,0.00000000,9853.42000000,0.00000000,0.00000000,9853.42000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,367,2025,4,15,19,30,105,1170,15,9878.39000000,288.72000000,0.00000000,8389.67000000,1200,0.00000000,9589.67000000,0.00000000,9878.39000000,0.00000000,0.00000000,9878.39000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,368,2025,4,15,19,45,105,1185,15,9903.36000000,285.06000000,0.00000000,8418.30000000,1200,0.00000000,9618.30000000,0.00000000,9903.36000000,0.00000000,0.00000000,9903.36000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,369,2025,4,15,20,0,105,1200,15,9928.33000000,281.40000000,0.00000000,8446.93000000,1200,0.00000000,9646.93000000,0.00000000,9928.33000000,0.00000000,0.00000000,9928.33000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,370,2025,4,15,20,15,105,1215,15,9903.35000000,278.57000000,0.00000000,8424.78000000,1200,0.00000000,9624.78000000,0.00000000,9903.35000000,0.00000000,0.00000000,9903.35000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,371,2025,4,15,20,30,105,1230,15,9878.38000000,275.74000000,0.00000000,8402.64000000,1200,0.00000000,9602.64000000,0.00000000,9878.38000000,0.00000000,0.00000000,9878.38000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,372,2025,4,15,20,45,105,1245,15,9853.40000000,272.91000000,0.00000000,8380.49000000,1200,0.00000000,9580.49000000,0.00000000,9853.40000000,0.00000000,0.00000000,9853.40000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,373,2025,4,15,21,0,105,1260,15,9828.42000000,270.08000000,0.00000000,8358.34000000,1200,0.00000000,9558.34000000,0.00000000,9828.42000000,0.00000000,0.00000000,9828.42000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,374,2025,4,15,21,15,105,1275,15,9768.18000000,268.23000000,0.00000000,9499.95000000,0,0.00000000,9499.95000000,0.00000000,9768.18000000,0.00000000,0.00000000,9768.18000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,375,2025,4,15,21,30,105,1290,15,9707.94000000,266.37000000,0.00000000,9441.57000000,0,0.00000000,9441.57000000,0.00000000,9707.94000000,0.00000000,0.00000000,9707.94000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,376,2025,4,15,21,45,105,1305,15,9647.69000000,264.51000000,0.00000000,9383.18000000,0,0.00000000,9383.18000000,0.00000000,9647.69000000,0.00000000,0.00000000,9647.69000000,0.00000000,1,1,2,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
4,377,2025,4,15,22,0,105,1320,15,9587.45000000,262.66000000,0.00000000,9324.79000000,0,0.00000000,9324.79000000,0.00000000,9587.45000000,0.00000000,0.00000000,9587.45000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,378,2025,4,15,22,15,105,1335,15,9522.54000000,261.83000000,0.00000000,9260.71000000,0,0.00000000,9260.71000000,0.00000000,9522.54000000,0.00000000,0.00000000,9522.54000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,379,2025,4,15,22,30,105,1350,15,9457.63000000,261.00000000,0.00000000,9196.63000000,0,0.00000000,9196.63000000,0.00000000,9457.63000000,0.00000000,0.00000000,9457.63000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,380,2025,4,15,22,45,105,1365,15,9392.72000000,260.18000000,0.00000000,9132.54000000,0,0.00000000,9132.54000000,0.00000000,9392.72000000,0.00000000,0.00000000,9392.72000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,381,2025,4,15,23,0,105,1380,15,9327.81000000,259.35000000,0.00000000,9068.46000000,0,0.00000000,9068.46000000,0.00000000,9327.81000000,0.00000000,0.00000000,9327.81000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,382,2025,4,15,23,15,105,1395,15,9327.81000000,259.35000000,0.00000000,9068.46000000,0,0.00000000,9068.46000000,0.00000000,9327.81000000,0.00000000,0.00000000,9327.81000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,383,2025,4,15,23,30,105,1410,15,9327.81000000,259.35000000,0.00000000,9068.46000000,0,0.00000000,9068.46000000,0.00000000,9327.81000000,0.00000000,0.00000000,9327.81000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,384,2025,4,15,23,45,105,1425,15,9327.81000000,259.35000000,0.00000000,9068.46000000,0,0.00000000,9068.46000000,0.00000000,9327.81000000,0.00000000,0.00000000,9327.81000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
